state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
Massachusetts,MA,3/2/2021,78,561563,551667.0,9896.0,117,0.0,16067,15859.0,208.0,37,0.0,Agree,Agree,3/3/2021 15:20
Maryland,MD,3/2/2021,78,383956,0.0,0.0,786,0.0,7919,7737.0,182.0,14,0.0,0,Agree,3/3/2021 15:20
Maine,ME,3/2/2021,78,45091,35411.0,9680.0,146,46.0,705,682.0,23.0,2,0.0,Agree,Agree,3/3/2021 15:20
Michigan,MI,3/2/2021,78,649057,590217.0,58840.0,1642,575.0,16544,15558.0,986.0,25,1.0,Agree,Agree,3/3/2021 15:20
Minnesota,MN,3/2/2021,78,485655,0.0,0.0,425,94.0,6558,6219.0,339.0,4,0.0,0,Agree,3/3/2021 15:20
Missouri,MO,3/2/2021,78,559247,0.0,0.0,721,325.0,8148,0.0,0.0,216,0.0,Not agree,Not agree,3/3/2021 10:20
Northern Mariana Islands,MP,3/2/2021,78,144,144.0,0.0,1,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/3/2021 15:20
Mississippi,MS,3/2/2021,78,295675,183292.0,112383.0,380,252.0,6743,4705.0,2038.0,19,12.0,Agree,Agree,3/3/2021 15:20
Montana,MT,3/2/2021,78,100158,100158.0,0.0,155,0.0,1372,1372.0,0.0,15,0.0,Agree,Agree,3/3/2021 15:20
North Carolina,NC,3/2/2021,78,863409,753280.0,110129.0,1239,365.0,11288,9987.0,1301.0,34,6.0,Agree,Agree,3/3/2021 15:20
North Dakota,ND,3/2/2021,78,100067,94735.0,5332.0,110,59.0,1448,0.0,0.0,1,0.0,Agree,Not agree,3/3/2021 15:20
Nebraska,NE,3/2/2021,78,201608,0.0,0.0,262,0.0,2091,0.0,0.0,7,0.0,Not agree,Not agree,3/3/2021 15:20
New Hampshire,NH,3/2/2021,78,75803,0.0,0.0,215,126.0,1170,0.0,0.0,0,0.0,Not agree,Not agree,3/3/2021 15:20
New Jersey,NJ,3/2/2021,78,795785,707099.0,88686.0,3289,552.0,23321,20990.0,2331.0,48,0.0,Agree,Agree,3/3/2021 15:20
New Mexico,NM,3/2/2021,78,185542,0.0,0.0,245,0.0,3740,0.0,0.0,11,0.0,0,Not agree,3/3/2021 15:20
Nevada,NV,3/2/2021,78,294289,0.0,0.0,309,0.0,4967,0.0,0.0,10,0.0,0,0,3/3/2021 15:20
New York,NY,3/2/2021,78,924361,0.0,0.0,2683,0.0,18064,0.0,0.0,33,0.0,Not agree,Not agree,3/3/2021 15:20
New York City,NY,3/2/2021,78,737557,621911.0,115646.0,2907,277.0,29560,24520.0,5040.0,86,-7.0,Agree,Agree,3/3/2021 15:20
Ohio,OH,3/2/2021,78,970583,831329.0,139254.0,1709,662.0,17189,17189.0,0.0,-157,-2594.0,Agree,Agree,3/3/2021 15:20
Oklahoma,OK,3/2/2021,78,433001,342281.0,90720.0,475,112.0,6549,5555.0,994.0,8,0.0,Agree,Agree,3/3/2021 0:00
Oregon,OR,3/2/2021,78,156037,154317.0,1720.0,250,0.0,2225,2210.0,15.0,13,0.0,Agree,Agree,3/3/2021 15:20
Pennsylvania,PA,3/2/2021,78,935834,804852.0,130982.0,2564,721.0,24100,0.0,0.0,74,41.0,Agree,Not agree,3/3/2021 15:20
Puerto Rico,PR,3/2/2021,78,100765,92856.0,7909.0,30,8.0,2048,1741.0,307.0,8,3.0,Agree,Agree,3/3/2021 15:20
Palau,PW,3/2/2021,78,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/3/2021 15:20
Rhode Island,RI,3/2/2021,78,127311,0.0,0.0,452,0.0,2550,0.0,0.0,0,0.0,Not agree,0,3/3/2021 15:20
Marshall Islands,MH,3/2/2021,78,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/3/2021 15:20
South Carolina,SC,3/2/2021,78,525345,447592.0,77753.0,958,370.0,8820,0.0,0.0,22,6.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,3/2/2021,78,112652,0.0,0.0,182,41.0,1888,1531.0,357.0,0,0.0,0,Agree,3/3/2021 15:20
Tennessee,TN,3/2/2021,78,776337,650084.0,126253.0,644,224.0,11436,9195.0,2241.0,15,1.0,Agree,Agree,3/3/2021 15:20
Texas,TX,3/2/2021,78,2655592,0.0,0.0,7747,1966.0,46224,0.0,0.0,95,0.0,Not agree,Not agree,3/3/2021 0:00
Utah,UT,3/2/2021,78,371979,371979.0,0.0,487,0.0,1949,1893.0,56.0,9,0.0,Agree,Agree,3/3/2021 15:20
Virginia,VA,3/2/2021,78,580108,456462.0,123646.0,1549,665.0,9326,7993.0,1333.0,383,64.0,Agree,Agree,3/3/2021 15:20
Virgin Islands,VI,3/2/2021,78,2695,0.0,0.0,49,0.0,25,0.0,0.0,0,0.0,0,0,3/3/2021 15:20
Vermont,VT,3/2/2021,78,15372,0.0,0.0,88,3.0,206,0.0,0.0,1,0.0,Not agree,Not agree,3/3/2021 15:20
Washington,WA,3/2/2021,78,341441,0.0,0.0,733,127.0,4988,0.0,0.0,19,0.0,0,0,3/3/2021 15:20
Wisconsin,WI,3/2/2021,78,618307,564592.0,53715.0,607,283.0,7050,6440.0,610.0,36,8.0,Agree,Agree,3/3/2021 15:20
West Virginia,WV,3/2/2021,78,132184,105593.0,26591.0,136,7.0,2301,0.0,0.0,1,1.0,Agree,Not agree,3/3/2021 15:20
Wyoming,WY,3/2/2021,78,54527,46190.0,8337.0,56,13.0,682,682.0,0.0,11,0.0,Agree,Agree,3/3/2021 15:20
Alaska,AK,3/3/2021,79,56605,0.0,0.0,177,0.0,299,0.0,0.0,0,0.0,0,0,3/4/2021 15:08
Alabama,AL,3/3/2021,79,497154,389772.0,107382.0,619,381.0,10029,7872.0,2157.0,38,6.0,Agree,Agree,3/4/2021 15:08
Arkansas,AR,3/3/2021,79,323353,0.0,0.0,404,120.0,5261,0.0,0.0,7,0.0,Not agree,Not agree,3/4/2021 15:08
American Samoa,AS,3/3/2021,79,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/4/2021 15:08
Arizona,AZ,3/3/2021,79,819954,764531.0,55423.0,1284,169.0,16089,14176.0,1913.0,29,11.0,Agree,Agree,3/4/2021 15:08
California,CA,3/3/2021,79,3484963,0.0,0.0,3352,0.0,52775,0.0,0.0,278,0.0,Not agree,Not agree,3/4/2021 15:08
Colorado,CO,3/3/2021,79,431670,407725.0,23945.0,1055,165.0,5970,5235.0,735.0,11,-1.0,Agree,Agree,3/4/2021 15:08
Connecticut,CT,3/3/2021,79,283622,264198.0,19424.0,494,172.0,7678,6306.0,1372.0,20,1.0,Agree,Agree,3/4/2021 15:08
District of Columbia,DC,3/3/2021,79,40818,0.0,0.0,51,0.0,1023,0.0,0.0,4,0.0,0,0,3/4/2021 15:08
Delaware,DE,3/3/2021,79,87425,82777.0,4648.0,232,26.0,1440,1304.0,136.0,14,0.0,Agree,Agree,3/4/2021 15:08
Florida,FL,3/3/2021,79,1888725,0.0,0.0,5860,1414.0,31267,0.0,0.0,132,8.0,Not agree,Not agree,3/4/2021 15:08
Micronesia,FM,3/3/2021,79,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/4/2021 15:08
Georgia,GA,3/3/2021,79,1014542,823008.0,191534.0,2735,1209.0,17625,15349.0,2276.0,145,5.0,Agree,Agree,3/4/2021 15:08
Guam,GU,3/3/2021,79,7747,0.0,0.0,2,0.0,131,0.0,0.0,0,0.0,Not agree,Not agree,3/4/2021 15:08
Hawaii,HI,3/3/2021,79,26797,0.0,0.0,17,0.0,438,0.0,0.0,2,0.0,Not agree,Not agree,3/4/2021 15:08
Iowa,IA,3/3/2021,79,337686,0.0,0.0,624,142.0,5501,0.0,0.0,3,3.0,Not agree,Not agree,3/4/2021 15:08
Idaho,ID,3/3/2021,79,172288,139667.0,32621.0,452,107.0,1876,1649.0,227.0,5,1.0,Agree,Agree,3/4/2021 15:08
Illinois,IL,3/3/2021,79,1191520,1191520.0,0.0,2104,0.0,22853,20626.0,2227.0,50,7.0,Agree,Agree,3/4/2021 15:08
Indiana,IN,3/3/2021,79,663511,0.0,0.0,761,0.0,12633,12200.0,433.0,10,2.0,Not agree,Agree,3/4/2021 15:08
Kansas,KS,3/3/2021,79,295109,239401.0,55708.0,807,209.0,4816,0.0,0.0,72,23.0,Agree,0,3/4/2021 15:08
Kentucky,KY,3/3/2021,79,407373,312179.0,95194.0,1172,482.0,4704,4267.0,437.0,33,7.0,Agree,Agree,3/4/2021 15:08
Louisiana,LA,3/3/2021,79,431771,0.0,0.0,500,197.0,9668,8973.0,695.0,21,5.0,Not agree,Agree,3/4/2021 15:08
Massachusetts,MA,3/3/2021,79,563116,553220.0,9896.0,1553,0.0,16133,15925.0,208.0,66,0.0,Agree,Agree,3/4/2021 15:08
Maryland,MD,3/3/2021,79,384765,0.0,0.0,809,0.0,7922,7740.0,182.0,3,0.0,0,Agree,3/4/2021 15:08
Maine,ME,3/3/2021,79,45227,35507.0,9720.0,136,40.0,705,682.0,23.0,0,0.0,Agree,Agree,3/4/2021 15:08
Michigan,MI,3/3/2021,79,650762,591753.0,59009.0,1705,169.0,16550,15563.0,987.0,6,1.0,Agree,Agree,3/4/2021 15:08
Minnesota,MN,3/3/2021,79,486434,0.0,0.0,779,146.0,6575,6235.0,340.0,17,1.0,0,Agree,3/4/2021 15:08
Missouri,MO,3/3/2021,79,559988,0.0,0.0,741,307.0,8150,0.0,0.0,2,0.0,Not agree,Not agree,3/4/2021 10:08
Northern Mariana Islands,MP,3/3/2021,79,144,144.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/4/2021 15:08
Mississippi,MS,3/3/2021,79,296154,183586.0,112568.0,479,185.0,6764,4717.0,2047.0,21,9.0,Agree,Agree,3/4/2021 15:08
Montana,MT,3/3/2021,79,100351,95256.0,5095.0,193,5095.0,1373,1373.0,0.0,1,0.0,Agree,Agree,3/4/2021 15:08
North Carolina,NC,3/3/2021,79,865554,754610.0,110944.0,2145,815.0,11363,10050.0,1313.0,75,12.0,Agree,Agree,3/4/2021 15:08
North Dakota,ND,3/3/2021,79,100067,94735.0,5332.0,0,0.0,1448,0.0,0.0,0,0.0,Agree,Not agree,3/4/2021 15:08
Nebraska,NE,3/3/2021,79,201973,0.0,0.0,365,0.0,2092,0.0,0.0,1,0.0,Not agree,Not agree,3/4/2021 15:08
New Hampshire,NH,3/3/2021,79,75990,0.0,0.0,187,60.0,1175,0.0,0.0,5,1.0,Not agree,Not agree,3/4/2021 15:08
New Jersey,NJ,3/3/2021,79,799476,710046.0,89430.0,3691,744.0,23449,21052.0,2397.0,128,66.0,Agree,Agree,3/4/2021 15:08
New Mexico,NM,3/3/2021,79,185898,0.0,0.0,356,0.0,3753,0.0,0.0,13,1.0,0,Not agree,3/4/2021 15:08
Nevada,NV,3/3/2021,79,294684,0.0,0.0,395,0.0,4987,0.0,0.0,20,0.0,0,0,3/4/2021 15:08
New York,NY,3/3/2021,79,927750,0.0,0.0,3389,0.0,18092,0.0,0.0,28,0.0,Not agree,Not agree,3/4/2021 15:08
New York City,NY,3/3/2021,79,741125,624733.0,116392.0,3568,746.0,29637,24603.0,5034.0,77,-6.0,Agree,Agree,3/4/2021 15:08
Ohio,OH,3/3/2021,79,972605,832502.0,140103.0,2022,849.0,17189,17189.0,0.0,0,0.0,Agree,Agree,3/4/2021 15:08
Oklahoma,OK,3/3/2021,79,433396,342578.0,90818.0,395,98.0,6559,5564.0,995.0,10,1.0,Agree,Agree,3/4/2021 0:00
Oregon,OR,3/3/2021,79,156287,154567.0,1720.0,250,0.0,2252,2237.0,15.0,27,0.0,Agree,Agree,3/4/2021 15:08
Pennsylvania,PA,3/3/2021,79,938411,806688.0,131723.0,2577,741.0,24169,0.0,0.0,69,-88.0,Agree,Not agree,3/4/2021 15:08
Puerto Rico,PR,3/3/2021,79,100867,92939.0,7928.0,102,19.0,2053,1745.0,308.0,5,1.0,Agree,Agree,3/4/2021 15:08
Palau,PW,3/3/2021,79,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/4/2021 15:08
Rhode Island,RI,3/3/2021,79,127733,0.0,0.0,422,0.0,2553,0.0,0.0,3,0.0,Not agree,0,3/4/2021 15:08
Marshall Islands,MH,3/3/2021,79,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/4/2021 15:08
South Carolina,SC,3/3/2021,79,526725,448467.0,78258.0,1380,505.0,8833,0.0,0.0,13,1.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,3/3/2021,79,112833,0.0,0.0,181,49.0,1893,1535.0,358.0,5,1.0,0,Agree,3/4/2021 15:08
Tennessee,TN,3/3/2021,79,777935,651124.0,126811.0,1598,558.0,11459,9215.0,2244.0,23,3.0,Agree,Agree,3/4/2021 15:08
Texas,TX,3/3/2021,79,2663414,0.0,0.0,7822,1619.0,46336,0.0,0.0,112,0.0,Not agree,Not agree,3/4/2021 0:00
Utah,UT,3/3/2021,79,372708,372708.0,0.0,729,0.0,1955,1899.0,56.0,6,0.0,Agree,Agree,3/4/2021 15:08
Virginia,VA,3/3/2021,79,581408,457348.0,124060.0,1300,414.0,9357,8018.0,1339.0,31,6.0,Agree,Agree,3/4/2021 15:08
Virgin Islands,VI,3/3/2021,79,2695,0.0,0.0,0,0.0,25,0.0,0.0,0,0.0,0,0,3/4/2021 15:08
Vermont,VT,3/3/2021,79,15487,0.0,0.0,115,0.0,207,0.0,0.0,1,0.0,Not agree,Not agree,3/4/2021 15:08
Washington,WA,3/3/2021,79,342236,0.0,0.0,795,159.0,5012,0.0,0.0,24,0.0,0,0,3/4/2021 15:08
Wisconsin,WI,3/3/2021,79,619087,565131.0,53956.0,780,241.0,7069,6458.0,611.0,19,1.0,Agree,Agree,3/4/2021 15:08
West Virginia,WV,3/3/2021,79,132416,105833.0,26583.0,232,-8.0,2309,0.0,0.0,8,1.0,Agree,Not agree,3/4/2021 15:08
Wyoming,WY,3/3/2021,79,54616,46268.0,8348.0,89,11.0,682,682.0,0.0,0,0.0,Agree,Agree,3/4/2021 15:08
Alaska,AK,3/4/2021,80,56745,0.0,0.0,140,0.0,299,0.0,0.0,0,0.0,0,0,3/5/2021 16:11
Alabama,AL,3/4/2021,80,498076,390672.0,107404.0,922,22.0,10094,7920.0,2174.0,65,17.0,Agree,Agree,3/5/2021 16:11
Arkansas,AR,3/4/2021,80,323756,0.0,0.0,403,97.0,5273,0.0,0.0,12,1.0,Not agree,Not agree,3/5/2021 16:11
American Samoa,AS,3/4/2021,80,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/5/2021 16:11
Arizona,AZ,3/4/2021,80,821108,765504.0,55604.0,1154,181.0,16185,14264.0,1921.0,96,8.0,Agree,Agree,3/5/2021 16:11
California,CA,3/4/2021,80,3488467,0.0,0.0,3504,0.0,53048,0.0,0.0,273,0.0,Not agree,Not agree,3/5/2021 16:11
Colorado,CO,3/4/2021,80,433021,408954.0,24067.0,1351,122.0,5974,5238.0,736.0,4,1.0,Agree,Agree,3/5/2021 16:11
Connecticut,CT,3/4/2021,80,284500,264992.0,19508.0,878,84.0,7693,6320.0,1373.0,15,1.0,Agree,Agree,3/5/2021 16:11
District of Columbia,DC,3/4/2021,80,41014,0.0,0.0,196,0.0,1024,0.0,0.0,1,0.0,0,0,3/5/2021 16:11
Delaware,DE,3/4/2021,80,87643,82971.0,4672.0,218,24.0,1444,1308.0,136.0,4,0.0,Agree,Agree,3/5/2021 16:11
Florida,FL,3/4/2021,80,1894722,0.0,0.0,5997,2044.0,31387,0.0,0.0,120,3.0,Not agree,Not agree,3/5/2021 16:11
Micronesia,FM,3/4/2021,80,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/5/2021 16:11
Georgia,GA,3/4/2021,80,1017428,824804.0,192624.0,2886,1090.0,17750,15462.0,2288.0,125,12.0,Agree,Agree,3/5/2021 16:11
Guam,GU,3/4/2021,80,7748,0.0,0.0,1,0.0,133,0.0,0.0,2,0.0,Not agree,Not agree,3/5/2021 16:11
Hawaii,HI,3/4/2021,80,26852,0.0,0.0,55,0.0,438,0.0,0.0,0,0.0,Not agree,Not agree,3/5/2021 16:11
Iowa,IA,3/4/2021,80,338269,0.0,0.0,583,183.0,5536,0.0,0.0,35,35.0,Not agree,Not agree,3/5/2021 16:11
Idaho,ID,3/4/2021,80,172587,139871.0,32716.0,299,95.0,1876,1649.0,227.0,0,0.0,Agree,Agree,3/5/2021 16:11
Illinois,IL,3/4/2021,80,1193260,1193260.0,0.0,1740,0.0,22902,20668.0,2234.0,49,7.0,Agree,Agree,3/5/2021 16:11
Indiana,IN,3/4/2021,80,664446,0.0,0.0,935,0.0,12663,12231.0,432.0,30,-1.0,Not agree,Agree,3/5/2021 16:11
Kansas,KS,3/4/2021,80,295109,239401.0,55708.0,0,0.0,4816,0.0,0.0,0,0.0,Agree,0,3/5/2021 16:11
Kentucky,KY,3/4/2021,80,408440,312930.0,95510.0,1067,316.0,4732,4292.0,440.0,28,3.0,Agree,Agree,3/5/2021 16:11
Louisiana,LA,3/4/2021,80,432527,0.0,0.0,756,226.0,9686,8986.0,700.0,18,5.0,Not agree,Agree,3/5/2021 16:11
Massachusetts,MA,3/4/2021,80,564526,554630.0,9896.0,1410,0.0,16175,15967.0,208.0,42,0.0,Agree,Agree,3/5/2021 16:11
Maryland,MD,3/4/2021,80,385678,0.0,0.0,913,0.0,7930,7748.0,182.0,8,0.0,0,Agree,3/5/2021 16:11
Maine,ME,3/4/2021,80,45452,35636.0,9816.0,225,96.0,704,681.0,23.0,-1,0.0,Agree,Agree,3/5/2021 16:11
Michigan,MI,3/4/2021,80,652589,593279.0,59310.0,1827,301.0,16589,15600.0,989.0,39,2.0,Agree,Agree,3/5/2021 16:11
Minnesota,MN,3/4/2021,80,487374,0.0,0.0,940,130.0,6589,6248.0,341.0,14,1.0,0,Agree,3/5/2021 16:11
Missouri,MO,3/4/2021,80,560695,0.0,0.0,707,269.0,8158,0.0,0.0,8,0.0,Not agree,Not agree,3/5/2021 11:11
Northern Mariana Islands,MP,3/4/2021,80,144,144.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/5/2021 16:11
Mississippi,MS,3/4/2021,80,296745,183930.0,112815.0,591,247.0,6783,4724.0,2059.0,19,12.0,Agree,Agree,3/5/2021 16:11
Montana,MT,3/4/2021,80,100531,95413.0,5118.0,180,23.0,1375,1375.0,0.0,2,0.0,Agree,Agree,3/5/2021 16:11
North Carolina,NC,3/4/2021,80,868056,756509.0,111547.0,2502,603.0,11399,10083.0,1316.0,36,3.0,Agree,Agree,3/5/2021 16:11
North Dakota,ND,3/4/2021,80,100278,94866.0,5412.0,211,80.0,1448,0.0,0.0,0,0.0,Agree,Not agree,3/5/2021 16:11
Nebraska,NE,3/4/2021,80,202310,0.0,0.0,337,0.0,2112,0.0,0.0,20,0.0,Not agree,Not agree,3/5/2021 16:11
New Hampshire,NH,3/4/2021,80,76178,0.0,0.0,188,27.0,1178,0.0,0.0,3,1.0,Not agree,Not agree,3/5/2021 16:11
New Jersey,NJ,3/4/2021,80,802669,712585.0,90084.0,3193,654.0,23491,21094.0,2397.0,42,0.0,Agree,Agree,3/5/2021 16:11
New Mexico,NM,3/4/2021,80,186156,0.0,0.0,258,0.0,3769,0.0,0.0,16,0.0,0,Not agree,3/5/2021 16:11
Nevada,NV,3/4/2021,80,295069,0.0,0.0,385,0.0,5005,0.0,0.0,18,0.0,0,0,3/5/2021 16:11
New York,NY,3/4/2021,80,931318,0.0,0.0,3568,0.0,18118,0.0,0.0,26,0.0,Not agree,Not agree,3/5/2021 16:11
New York City,NY,3/4/2021,80,745128,628022.0,117106.0,4003,714.0,29700,24670.0,5030.0,63,-4.0,Agree,Agree,3/5/2021 16:11
Ohio,OH,3/4/2021,80,974480,833772.0,140708.0,1875,605.0,17189,17189.0,0.0,0,0.0,Agree,Agree,3/5/2021 16:11
Oklahoma,OK,3/4/2021,80,433798,342879.0,90919.0,402,101.0,6570,5574.0,996.0,11,1.0,Agree,Agree,3/5/2021 0:00
Oregon,OR,3/4/2021,80,156673,154953.0,1720.0,386,0.0,2284,2269.0,15.0,32,0.0,Agree,Agree,3/5/2021 16:11
Pennsylvania,PA,3/4/2021,80,941439,808788.0,132651.0,3028,928.0,24219,0.0,0.0,50,27.0,Agree,Not agree,3/5/2021 16:11
Puerto Rico,PR,3/4/2021,80,101066,93114.0,7952.0,199,24.0,2056,1747.0,309.0,3,1.0,Agree,Agree,3/5/2021 16:11
Palau,PW,3/4/2021,80,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/5/2021 16:11
Rhode Island,RI,3/4/2021,80,128114,0.0,0.0,381,0.0,2555,0.0,0.0,2,0.0,Not agree,0,3/5/2021 16:11
Marshall Islands,MH,3/4/2021,80,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/5/2021 16:11
South Carolina,SC,3/4/2021,80,528208,449562.0,78646.0,1483,388.0,8854,0.0,0.0,21,2.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,3/4/2021,80,113065,0.0,0.0,232,94.0,1896,1538.0,358.0,3,0.0,0,Agree,3/5/2021 16:11
Tennessee,TN,3/4/2021,80,779449,652083.0,127366.0,1514,555.0,11501,9248.0,2253.0,42,9.0,Agree,Agree,3/5/2021 16:11
Texas,TX,3/4/2021,80,2671442,0.0,0.0,8028,2985.0,46433,0.0,0.0,97,0.0,Not agree,Not agree,3/5/2021 0:00
Utah,UT,3/4/2021,80,373319,373319.0,0.0,611,0.0,1965,1909.0,56.0,10,0.0,Agree,Agree,3/5/2021 16:11
Virginia,VA,3/4/2021,80,583060,458696.0,124364.0,1652,304.0,9428,8049.0,1379.0,71,40.0,Agree,Agree,3/5/2021 16:11
Virgin Islands,VI,3/4/2021,80,2714,0.0,0.0,19,0.0,25,0.0,0.0,0,0.0,0,0,3/5/2021 16:11
Vermont,VT,3/4/2021,80,15686,0.0,0.0,199,1.0,207,0.0,0.0,0,0.0,Not agree,Not agree,3/5/2021 16:11
Washington,WA,3/4/2021,80,343090,0.0,0.0,854,138.0,5032,0.0,0.0,20,0.0,0,0,3/5/2021 16:11
Wisconsin,WI,3/4/2021,80,619942,565808.0,54134.0,855,178.0,7082,6470.0,612.0,13,1.0,Agree,Agree,3/5/2021 16:11
West Virginia,WV,3/4/2021,80,132677,106040.0,26637.0,261,54.0,2309,0.0,0.0,0,0.0,Agree,Not agree,3/5/2021 16:11
Wyoming,WY,3/4/2021,80,54685,46328.0,8357.0,69,9.0,682,682.0,0.0,0,0.0,Agree,Agree,3/5/2021 16:11
Alaska,AK,3/5/2021,81,56886,0.0,0.0,141,0.0,301,0.0,0.0,2,0.0,0,0,3/6/2021 15:08
Alabama,AL,3/5/2021,81,498887,391369.0,107518.0,811,114.0,10122,7943.0,2179.0,28,5.0,Agree,Agree,3/6/2021 15:08
Arkansas,AR,3/5/2021,81,324326,0.0,0.0,570,148.0,5283,0.0,0.0,10,2.0,Not agree,Not agree,3/6/2021 15:08
American Samoa,AS,3/5/2021,81,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/6/2021 15:08
Arizona,AZ,3/5/2021,81,823384,767560.0,55824.0,2276,220.0,16269,14339.0,1930.0,84,9.0,Agree,Agree,3/6/2021 15:08
California,CA,3/5/2021,81,3493126,0.0,0.0,4659,0.0,53448,0.0,0.0,400,0.0,Not agree,Not agree,3/6/2021 15:08
Colorado,CO,3/5/2021,81,434654,410054.0,24600.0,1633,533.0,5986,5250.0,736.0,12,0.0,Agree,Agree,3/6/2021 15:08
Connecticut,CT,3/5/2021,81,285330,265709.0,19621.0,830,113.0,7704,6327.0,1377.0,11,4.0,Agree,Agree,3/6/2021 15:08
District of Columbia,DC,3/5/2021,81,41122,0.0,0.0,108,0.0,1027,0.0,0.0,3,0.0,0,0,3/6/2021 15:08
Delaware,DE,3/5/2021,81,87874,83187.0,4687.0,231,15.0,1453,1317.0,136.0,9,0.0,Agree,Agree,3/6/2021 15:08
Florida,FL,3/5/2021,81,1900598,0.0,0.0,5876,1615.0,31522,0.0,0.0,135,9.0,Not agree,Not agree,3/6/2021 15:08
Micronesia,FM,3/5/2021,81,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/6/2021 15:08
Georgia,GA,3/5/2021,81,1019509,826117.0,193392.0,2081,768.0,17815,15526.0,2289.0,65,1.0,Agree,Agree,3/6/2021 15:08
Guam,GU,3/5/2021,81,7748,0.0,0.0,0,0.0,133,0.0,0.0,0,0.0,Not agree,Not agree,3/6/2021 15:08
Hawaii,HI,3/5/2021,81,26903,0.0,0.0,51,0.0,440,0.0,0.0,2,0.0,Not agree,Not agree,3/6/2021 15:08
Iowa,IA,3/5/2021,81,338774,0.0,0.0,505,132.0,5549,0.0,0.0,13,13.0,Not agree,Not agree,3/6/2021 15:08
Idaho,ID,3/5/2021,81,172827,140013.0,32814.0,240,98.0,1876,1649.0,227.0,0,0.0,Agree,Agree,3/6/2021 15:08
Illinois,IL,3/5/2021,81,1194702,1194702.0,0.0,1442,0.0,22946,20700.0,2246.0,44,12.0,Agree,Agree,3/6/2021 15:08
Indiana,IN,3/5/2021,81,665285,0.0,0.0,839,0.0,12697,12263.0,434.0,34,2.0,Not agree,Agree,3/6/2021 15:08
Kansas,KS,3/5/2021,81,295861,240153.0,55708.0,752,0.0,4812,0.0,0.0,-4,0.0,Agree,0,3/6/2021 15:08
Kentucky,KY,3/5/2021,81,409345,313491.0,95854.0,905,344.0,4754,4311.0,443.0,22,3.0,Agree,Agree,3/6/2021 15:08
Louisiana,LA,3/5/2021,81,433045,0.0,0.0,518,154.0,9716,9007.0,709.0,30,9.0,Not agree,Agree,3/6/2021 15:08
Massachusetts,MA,3/5/2021,81,566203,556307.0,9896.0,1677,0.0,16200,15992.0,208.0,25,0.0,Agree,Agree,3/6/2021 15:08
Maryland,MD,3/5/2021,81,386610,0.0,0.0,932,0.0,7941,7759.0,182.0,11,0.0,0,Agree,3/6/2021 15:08
Maine,ME,3/5/2021,81,45635,35759.0,9876.0,183,60.0,704,681.0,23.0,0,0.0,Agree,Agree,3/6/2021 15:08
Michigan,MI,3/5/2021,81,654380,594765.0,59615.0,1791,305.0,16601,15610.0,991.0,12,2.0,Agree,Agree,3/6/2021 15:08
Minnesota,MN,3/5/2021,81,488170,0.0,0.0,796,128.0,6602,6261.0,341.0,13,0.0,0,Agree,3/6/2021 15:08
Missouri,MO,3/5/2021,81,561381,0.0,0.0,686,277.0,8161,0.0,0.0,3,0.0,Not agree,Not agree,3/6/2021 10:08
Northern Mariana Islands,MP,3/5/2021,81,144,144.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/6/2021 15:08
Mississippi,MS,3/5/2021,81,297321,184157.0,113164.0,576,349.0,6805,4734.0,2071.0,22,12.0,Agree,Agree,3/6/2021 15:08
Montana,MT,3/5/2021,81,100656,95509.0,5147.0,125,29.0,1379,1379.0,0.0,4,0.0,Agree,Agree,3/6/2021 15:08
North Carolina,NC,3/5/2021,81,870149,758115.0,112034.0,2093,487.0,11446,10125.0,1321.0,47,5.0,Agree,Agree,3/6/2021 15:08
North Dakota,ND,3/5/2021,81,100278,94866.0,5412.0,0,0.0,1448,0.0,0.0,0,0.0,Agree,Not agree,3/5/2021 12:16
Nebraska,NE,3/5/2021,81,202310,0.0,0.0,0,0.0,2112,0.0,0.0,0,0.0,Not agree,Not agree,3/6/2021 15:08
