,state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
23201,Oklahoma,OK,2/11/2021,59,423415,335429.0,87986.0,844,282.0,6275,5333.0,942.0,22,3.0,Agree,Agree,2/12/2021 0:00
23202,Oregon,OR,2/11/2021,59,149082,147362.0,1720.0,607,0.0,2056,2041.0,15.0,12,0.0,Agree,Agree,2/12/2021 14:56
23203,Pennsylvania,PA,2/11/2021,59,884269,764748.0,119521.0,3978,935.0,22860,0.0,0.0,115,94.0,Agree,Not agree,2/12/2021 14:56
23204,Puerto Rico,PR,2/11/2021,59,96924,89636.0,7288.0,288,66.0,1907,1612.0,295.0,5,0.0,Agree,Agree,2/12/2021 14:56
23205,Palau,PW,2/11/2021,59,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2/12/2021 14:56
23206,Rhode Island,RI,2/11/2021,59,120851,0.0,0.0,401,0.0,2468,0.0,0.0,11,0.0,Not agree,0,2/12/2021 14:56
23207,,RMI,2/11/2021,59,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,2/12/2021 14:56
23208,South Carolina,SC,2/11/2021,59,494134,425135.0,68999.0,2958,786.0,8283,0.0,0.0,37,3.0,Agree,Not agree,4/14/2021 13:28
23209,South Dakota,SD,2/11/2021,59,109859,0.0,0.0,279,99.0,1829,1481.0,348.0,14,2.0,0,Agree,2/12/2021 14:56
23210,Tennessee,TN,2/11/2021,59,752033,633907.0,118126.0,1624,577.0,10812,8706.0,2106.0,81,27.0,Agree,Agree,2/12/2021 14:56
23211,Texas,TX,2/11/2021,59,2529343,0.0,0.0,11890,2858.0,43413,0.0,0.0,168,0.0,Not agree,Not agree,2/12/2021 0:00
23212,Utah,UT,2/11/2021,59,358581,358581.0,0.0,1242,0.0,1774,1720.0,54.0,9,0.0,Agree,Agree,2/12/2021 14:56
23213,Virginia,VA,2/11/2021,59,544209,432084.0,112125.0,3191,886.0,6966,5988.0,978.0,8,-2.0,Agree,Agree,2/12/2021 14:56
23214,Virgin Islands,VI,2/11/2021,59,2524,0.0,0.0,19,0.0,25,0.0,0.0,0,0.0,0,0,2/12/2021 14:56
23215,Vermont,VT,2/11/2021,59,13249,0.0,0.0,127,3.0,188,0.0,0.0,1,0.0,Not agree,Not agree,2/12/2021 14:56
23216,Washington,WA,2/11/2021,59,326159,0.0,0.0,1453,172.0,4633,0.0,0.0,30,0.0,0,0,2/12/2021 14:56
23217,Wisconsin,WI,2/11/2021,59,604683,553110.0,51573.0,1428,189.0,6723,6140.0,583.0,18,7.0,Agree,Agree,2/12/2021 14:56
23218,West Virginia,WV,2/11/2021,59,126420,101251.0,25169.0,469,96.0,2187,0.0,0.0,12,6.0,Agree,Not agree,2/12/2021 14:56
23219,Wyoming,WY,2/11/2021,59,52979,45155.0,7824.0,105,18.0,647,647.0,0.0,0,0.0,Agree,Agree,2/12/2021 14:56
23220,Alaska,AK,2/12/2021,60,54282,0.0,0.0,148,0.0,280,0.0,0.0,2,0.0,0,0,2/13/2021 14:50
23221,Alabama,AL,2/12/2021,60,478667,375627.0,103040.0,1097,216.0,9180,7204.0,1976.0,159,44.0,Agree,Agree,2/13/2021 14:50
23222,Arkansas,AR,2/12/2021,60,311608,0.0,0.0,565,126.0,5212,0.0,0.0,13,-1.0,Not agree,Not agree,2/13/2021 14:50
23223,American Samoa,AS,2/12/2021,60,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2/13/2021 14:50
23224,Arizona,AZ,2/12/2021,60,793532,740314.0,53218.0,2426,240.0,14834,13128.0,1706.0,172,27.0,Agree,Agree,2/13/2021 14:50
23225,California,CA,2/12/2021,60,3381615,0.0,0.0,10059,0.0,46002,0.0,0.0,546,0.0,Not agree,Not agree,2/13/2021 14:50
23226,Colorado,CO,2/12/2021,60,411414,390153.0,21261.0,1731,-131.0,5790,5071.0,719.0,9,1.0,Agree,Agree,2/13/2021 14:50
23227,Connecticut,CT,2/12/2021,60,267337,250915.0,16422.0,838,54.0,7381,6049.0,1332.0,27,3.0,Agree,Agree,2/13/2021 14:50
23228,District of Columbia,DC,2/12/2021,60,38670,0.0,0.0,137,0.0,976,0.0,0.0,3,0.0,0,0,2/13/2021 14:50
23229,Delaware,DE,2/12/2021,60,82263,78066.0,4197.0,388,59.0,1269,1148.0,121.0,7,0.0,Agree,Agree,2/13/2021 14:50
23230,Florida,FL,2/12/2021,60,1781450,0.0,0.0,7437,2169.0,28565,0.0,0.0,183,19.0,Not agree,Not agree,2/13/2021 14:50
23231,,FSM,2/12/2021,60,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,2/13/2021 14:50
23232,Georgia,GA,2/12/2021,60,958985,786277.0,172708.0,3900,1444.0,15708,13856.0,1852.0,195,11.0,Agree,Agree,2/13/2021 14:50
23233,Guam,GU,2/12/2021,60,7689,0.0,0.0,0,0.0,130,0.0,0.0,0,0.0,Not agree,Not agree,2/13/2021 14:50
23234,Hawaii,HI,2/12/2021,60,25966,0.0,0.0,61,0.0,422,0.0,0.0,1,0.0,Not agree,Not agree,2/13/2021 14:50
23235,Iowa,IA,2/12/2021,60,328139,0.0,0.0,713,194.0,5223,0.0,0.0,27,27.0,Not agree,Not agree,2/13/2021 14:50
23236,Idaho,ID,2/12/2021,60,167225,135949.0,31276.0,349,111.0,1796,1582.0,214.0,5,0.0,Agree,Agree,2/13/2021 14:50
23237,Illinois,IL,2/12/2021,60,1158431,1158431.0,0.0,2598,0.0,22027,19873.0,2154.0,42,10.0,Agree,Agree,2/13/2021 14:50
23238,Indiana,IN,2/12/2021,60,646425,0.0,0.0,1419,0.0,12117,11690.0,427.0,89,4.0,Not agree,Agree,2/13/2021 14:50
23239,Kansas,KS,2/12/2021,60,286102,233686.0,52416.0,1208,1107.0,4364,0.0,0.0,61,52.0,Agree,0,2/13/2021 14:50
23240,Kentucky,KY,2/12/2021,60,386326,298878.0,87448.0,1423,487.0,4253,3865.0,388.0,42,7.0,Agree,Agree,2/13/2021 14:50
23241,Louisiana,LA,2/12/2021,60,418585,0.0,0.0,1170,347.0,9276,8646.0,630.0,37,8.0,Not agree,Agree,2/13/2021 14:50
23242,Massachusetts,MA,2/12/2021,60,535382,525486.0,9896.0,2228,0.0,15259,15051.0,208.0,87,0.0,Agree,Agree,2/13/2021 14:50
23243,Maryland,MD,2/12/2021,60,370136,0.0,0.0,1159,0.0,7536,7356.0,180.0,33,1.0,0,Agree,2/13/2021 14:50
23244,Maine,ME,2/12/2021,60,42418,33822.0,8596.0,159,50.0,647,634.0,13.0,4,0.0,Agree,Agree,2/13/2021 14:50
23245,Michigan,MI,2/12/2021,60,628012,573372.0,54640.0,1535,342.0,16027,15062.0,965.0,8,-2.0,Agree,Agree,2/13/2021 14:50
23246,Minnesota,MN,2/12/2021,60,471851,0.0,0.0,1048,148.0,6430,6097.0,333.0,19,3.0,0,Agree,2/13/2021 14:50
23247,Missouri,MO,2/12/2021,60,545328,0.0,0.0,835,214.0,7453,0.0,0.0,11,0.0,Not agree,Not agree,2/13/2021 9:50
23248,Northern Mariana Islands,MP,2/12/2021,60,134,134.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,2/13/2021 14:50
23249,Mississippi,MS,2/12/2021,60,286343,179167.0,107176.0,695,321.0,6461,4568.0,1893.0,32,18.0,Agree,Agree,2/13/2021 14:50
23250,Montana,MT,2/12/2021,60,97063,97063.0,0.0,221,0.0,1324,1324.0,0.0,4,0.0,Agree,Agree,2/13/2021 14:50
23251,North Carolina,NC,2/12/2021,60,814594,717498.0,97096.0,4128,642.0,10376,9254.0,1122.0,82,17.0,Agree,Agree,2/13/2021 14:50
23252,North Dakota,ND,2/12/2021,60,98551,93764.0,4787.0,85,44.0,1431,0.0,0.0,0,0.0,Agree,Not agree,2/13/2021 14:50
23253,Nebraska,NE,2/12/2021,60,195485,0.0,0.0,44,0.0,2002,0.0,0.0,0,0.0,Not agree,Not agree,2/13/2021 14:50
23254,New Hampshire,NH,2/12/2021,60,70072,0.0,0.0,460,207.0,1126,0.0,0.0,9,0.0,Not agree,Not agree,2/13/2021 14:50
23255,New Jersey,NJ,2/12/2021,60,740062,660067.0,79995.0,3732,569.0,22393,20147.0,2246.0,64,0.0,Agree,Agree,2/13/2021 14:50
23256,New Mexico,NM,2/12/2021,60,179724,0.0,0.0,401,0.0,3502,0.0,0.0,23,0.0,0,Not agree,2/13/2021 14:50
23257,Nevada,NV,2/12/2021,60,287023,0.0,0.0,636,0.0,4663,0.0,0.0,26,0.0,0,0,2/13/2021 14:50
23258,New York,NY,2/12/2021,60,863285,0.0,0.0,4209,0.0,17227,0.0,0.0,74,0.0,Not agree,Not agree,2/13/2021 14:50
23259,,NYC,2/12/2021,60,665581,566114.0,99467.0,4333,915.0,28194,23123.0,5071.0,98,60.0,Agree,Agree,2/13/2021 14:50
23260,Ohio,OH,2/12/2021,60,934742,807727.0,127015.0,3305,1549.0,15136,13005.0,2131.0,0,658.0,Agree,Agree,2/13/2021 14:50
23261,Oklahoma,OK,2/12/2021,60,424325,336062.0,88263.0,910,277.0,6290,5344.0,946.0,15,4.0,Agree,Agree,2/13/2021 0:00
23262,Oregon,OR,2/12/2021,60,149576,147856.0,1720.0,494,0.0,2094,2079.0,15.0,38,0.0,Agree,Agree,2/13/2021 14:50
23263,Pennsylvania,PA,2/12/2021,60,888256,768085.0,120171.0,3987,650.0,22959,0.0,0.0,99,-114.0,Agree,Not agree,2/13/2021 14:50
23264,Puerto Rico,PR,2/12/2021,60,97313,89957.0,7356.0,389,68.0,1915,1619.0,296.0,8,1.0,Agree,Agree,2/13/2021 14:50
23265,Palau,PW,2/12/2021,60,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2/13/2021 14:50
23266,Rhode Island,RI,2/12/2021,60,121230,0.0,0.0,379,0.0,2473,0.0,0.0,5,0.0,Not agree,0,2/13/2021 14:50
23267,,RMI,2/12/2021,60,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,2/13/2021 14:50
23268,South Carolina,SC,2/12/2021,60,496533,426816.0,69717.0,2399,718.0,8323,0.0,0.0,40,9.0,Agree,Not agree,4/14/2021 13:28
23269,South Dakota,SD,2/12/2021,60,110068,0.0,0.0,209,51.0,1831,1482.0,349.0,2,1.0,0,Agree,2/13/2021 14:50
23270,Tennessee,TN,2/12/2021,60,754279,635535.0,118744.0,2246,618.0,10893,8761.0,2132.0,81,26.0,Agree,Agree,2/13/2021 14:50
23271,Texas,TX,2/12/2021,60,2541845,0.0,0.0,12502,2402.0,43603,0.0,0.0,190,0.0,Not agree,Not agree,2/13/2021 0:00
23272,Utah,UT,2/12/2021,60,359641,359641.0,0.0,1060,0.0,1785,1729.0,56.0,11,2.0,Agree,Agree,2/13/2021 14:50
23273,Virginia,VA,2/12/2021,60,547424,434413.0,113011.0,3215,886.0,6996,6010.0,986.0,30,8.0,Agree,Agree,2/13/2021 14:50
23274,Virgin Islands,VI,2/12/2021,60,2524,0.0,0.0,0,0.0,25,0.0,0.0,0,0.0,0,0,2/13/2021 14:50
23275,Vermont,VT,2/12/2021,60,13415,0.0,0.0,166,0.0,189,0.0,0.0,1,0.0,Not agree,Not agree,2/13/2021 14:50
23276,Washington,WA,2/12/2021,60,327167,0.0,0.0,1008,140.0,4675,0.0,0.0,42,0.0,0,0,2/13/2021 14:50
23277,Wisconsin,WI,2/12/2021,60,605785,554048.0,51737.0,1102,164.0,6734,6151.0,583.0,11,0.0,Agree,Agree,2/13/2021 14:50
23278,West Virginia,WV,2/12/2021,60,126887,101628.0,25259.0,467,90.0,2199,0.0,0.0,12,2.0,Agree,Not agree,2/13/2021 14:50
23279,Wyoming,WY,2/12/2021,60,53086,45211.0,7875.0,107,51.0,647,647.0,0.0,0,0.0,Agree,Agree,2/13/2021 14:50
23280,Alaska,AK,2/13/2021,61,54282,0.0,0.0,0,0.0,280,0.0,0.0,0,0.0,0,0,2/14/2021 14:51
23281,Alabama,AL,2/13/2021,61,479856,376458.0,103398.0,1189,358.0,9242,7250.0,1992.0,62,16.0,Agree,Agree,2/14/2021 14:51
23282,Arkansas,AR,2/13/2021,61,312562,0.0,0.0,954,335.0,5252,0.0,0.0,40,18.0,Not agree,Not agree,2/14/2021 14:51
23283,American Samoa,AS,2/13/2021,61,4,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0,2/14/2021 14:51
23284,Arizona,AZ,2/13/2021,61,795323,741966.0,53357.0,1791,139.0,14948,13229.0,1719.0,114,13.0,Agree,Agree,2/14/2021 14:51
23285,California,CA,2/13/2021,61,3391036,0.0,0.0,9421,0.0,46435,0.0,0.0,433,0.0,Not agree,Not agree,2/14/2021 14:51
23286,Colorado,CO,2/13/2021,61,412983,391257.0,21726.0,1569,465.0,5814,5094.0,720.0,24,1.0,Agree,Agree,2/14/2021 14:51
23287,Connecticut,CT,2/13/2021,61,267337,250915.0,16422.0,0,0.0,7381,6049.0,1332.0,0,0.0,Agree,Agree,2/14/2021 14:51
23288,District of Columbia,DC,2/13/2021,61,38796,0.0,0.0,126,0.0,979,0.0,0.0,3,0.0,0,0,2/14/2021 14:51
23289,Delaware,DE,2/13/2021,61,82672,78459.0,4213.0,409,16.0,1282,1159.0,123.0,13,2.0,Agree,Agree,2/14/2021 14:51
23290,Florida,FL,2/13/2021,61,1788827,0.0,0.0,7377,2257.0,28683,0.0,0.0,118,9.0,Not agree,Not agree,2/14/2021 14:51
23291,,FSM,2/13/2021,61,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,2/14/2021 14:51
23292,Georgia,GA,2/13/2021,61,962808,789070.0,173738.0,3823,1030.0,15850,13961.0,1889.0,142,37.0,Agree,Agree,2/14/2021 14:51
23293,Guam,GU,2/13/2021,61,7689,0.0,0.0,0,0.0,130,0.0,0.0,0,0.0,Not agree,Not agree,2/14/2021 14:51
23294,Hawaii,HI,2/13/2021,61,26023,0.0,0.0,57,0.0,422,0.0,0.0,0,0.0,Not agree,Not agree,2/14/2021 14:51
23295,Iowa,IA,2/13/2021,61,328719,0.0,0.0,580,130.0,5236,0.0,0.0,13,13.0,Not agree,Not agree,2/14/2021 14:51
23296,Idaho,ID,2/13/2021,61,167483,136149.0,31334.0,258,58.0,1803,1587.0,216.0,7,2.0,Agree,Agree,2/14/2021 14:51
23297,Illinois,IL,2/13/2021,61,1160523,1160523.0,0.0,2092,0.0,22087,19926.0,2161.0,60,7.0,Agree,Agree,2/14/2021 14:51
23298,Indiana,IN,2/13/2021,61,647657,0.0,0.0,1232,0.0,12149,11722.0,427.0,32,0.0,Not agree,Agree,2/14/2021 14:51
23299,Kansas,KS,2/13/2021,61,286102,233686.0,52416.0,0,0.0,4364,0.0,0.0,0,0.0,Agree,0,2/14/2021 14:51
23300,Kentucky,KY,2/13/2021,61,387090,299318.0,87772.0,764,324.0,4272,3884.0,388.0,19,0.0,Agree,Agree,2/14/2021 14:51
23301,Louisiana,LA,2/13/2021,61,418585,0.0,0.0,0,0.0,9276,8646.0,630.0,0,0.0,Not agree,Agree,2/14/2021 14:51
23302,Massachusetts,MA,2/13/2021,61,537331,527435.0,9896.0,1949,0.0,15324,15116.0,208.0,65,0.0,Agree,Agree,2/14/2021 14:51
23303,Maryland,MD,2/13/2021,61,370983,0.0,0.0,847,0.0,7554,7374.0,180.0,18,0.0,0,Agree,2/14/2021 14:51
23304,Maine,ME,2/13/2021,61,42528,33934.0,8594.0,110,-2.0,649,636.0,13.0,2,0.0,Agree,Agree,2/14/2021 14:51
23305,Michigan,MI,2/13/2021,61,628956,574224.0,54732.0,944,92.0,16119,15150.0,969.0,92,4.0,Agree,Agree,2/14/2021 14:51
23306,Minnesota,MN,2/13/2021,61,472791,0.0,0.0,940,131.0,6437,6104.0,333.0,7,0.0,0,Agree,2/14/2021 14:51
23307,Missouri,MO,2/13/2021,61,546016,0.0,0.0,688,170.0,7455,0.0,0.0,2,0.0,Not agree,Not agree,2/14/2021 9:51
23308,Northern Mariana Islands,MP,2/13/2021,61,134,134.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,2/14/2021 14:51
23309,Mississippi,MS,2/13/2021,61,287436,179575.0,107861.0,1093,685.0,6462,4569.0,1893.0,1,0.0,Agree,Agree,2/14/2021 14:51
23310,Montana,MT,2/13/2021,61,97297,97297.0,0.0,234,0.0,1327,1327.0,0.0,3,0.0,Agree,Agree,2/14/2021 14:51
23311,North Carolina,NC,2/13/2021,61,818724,720453.0,98271.0,4130,1175.0,10453,9306.0,1147.0,77,25.0,Agree,Agree,2/14/2021 14:51
23312,North Dakota,ND,2/13/2021,61,98597,93789.0,4808.0,46,21.0,1431,0.0,0.0,0,0.0,Agree,Not agree,2/14/2021 14:51
23313,Nebraska,NE,2/13/2021,61,197027,0.0,0.0,1542,0.0,2002,0.0,0.0,0,0.0,Not agree,Not agree,2/14/2021 14:51
23314,New Hampshire,NH,2/13/2021,61,70505,0.0,0.0,433,154.0,1130,0.0,0.0,4,6.0,Not agree,Not agree,2/14/2021 14:51
23315,New Jersey,NJ,2/13/2021,61,743819,663416.0,80403.0,3757,408.0,22440,20194.0,2246.0,47,0.0,Agree,Agree,2/14/2021 14:51
23316,New Mexico,NM,2/13/2021,61,180289,0.0,0.0,565,0.0,3516,0.0,0.0,14,0.0,0,Not agree,2/14/2021 14:51
23317,Nevada,NV,2/13/2021,61,287836,0.0,0.0,813,0.0,4694,0.0,0.0,31,0.0,0,0,2/14/2021 14:51
23318,New York,NY,2/13/2021,61,867467,0.0,0.0,4182,0.0,17286,0.0,0.0,59,0.0,Not agree,Not agree,2/14/2021 14:51
23319,,NYC,2/13/2021,61,669306,569133.0,100173.0,3725,706.0,28270,23246.0,5024.0,76,-47.0,Agree,Agree,2/14/2021 14:51
23320,Ohio,OH,2/13/2021,61,937541,809589.0,127952.0,2799,937.0,16340,13898.0,2442.0,0,311.0,Agree,Agree,2/14/2021 14:51
23321,Oklahoma,OK,2/13/2021,61,425222,336681.0,88541.0,897,278.0,6306,5357.0,949.0,16,3.0,Agree,Agree,2/14/2021 0:00
23322,Oregon,OR,2/13/2021,61,150034,148314.0,1720.0,458,0.0,2137,2122.0,15.0,43,0.0,Agree,Agree,2/14/2021 14:51
23323,Pennsylvania,PA,2/13/2021,61,892344,771452.0,120892.0,4088,721.0,23072,0.0,0.0,113,91.0,Agree,Not agree,2/14/2021 14:51
23324,Puerto Rico,PR,2/13/2021,61,97609,90226.0,7383.0,296,27.0,1915,1619.0,296.0,0,0.0,Agree,Agree,2/14/2021 14:51
23325,Palau,PW,2/13/2021,61,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2/14/2021 14:51
23326,Rhode Island,RI,2/13/2021,61,121553,0.0,0.0,323,0.0,2483,0.0,0.0,10,0.0,Not agree,0,2/14/2021 14:51
23327,,RMI,2/13/2021,61,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,2/14/2021 14:51
23328,South Carolina,SC,2/13/2021,61,500037,429643.0,70394.0,3504,677.0,8358,0.0,0.0,35,7.0,Agree,Not agree,4/14/2021 13:28
23329,South Dakota,SD,2/13/2021,61,110205,0.0,0.0,137,41.0,1838,1488.0,350.0,7,1.0,0,Agree,2/14/2021 14:51
23330,Tennessee,TN,2/13/2021,61,756071,636791.0,119280.0,1792,536.0,10902,8769.0,2133.0,9,1.0,Agree,Agree,2/14/2021 14:51
23331,Texas,TX,2/13/2021,61,2553127,0.0,0.0,11282,2379.0,43785,0.0,0.0,182,0.0,Not agree,Not agree,2/14/2021 0:00
23332,Utah,UT,2/13/2021,61,360584,360584.0,0.0,943,0.0,1790,1732.0,58.0,5,2.0,Agree,Agree,2/14/2021 14:51
23333,Virginia,VA,2/13/2021,61,549999,436206.0,113793.0,2575,782.0,7012,6024.0,988.0,16,2.0,Agree,Agree,2/14/2021 14:51
23334,Virgin Islands,VI,2/13/2021,61,2524,0.0,0.0,0,0.0,25,0.0,0.0,0,0.0,0,0,2/14/2021 14:51
23335,Vermont,VT,2/13/2021,61,13561,0.0,0.0,146,1.0,189,0.0,0.0,0,0.0,Not agree,Not agree,2/14/2021 14:51
23336,Washington,WA,2/13/2021,61,328047,0.0,0.0,880,133.0,4675,0.0,0.0,0,0.0,0,0,2/14/2021 14:51
23337,Wisconsin,WI,2/13/2021,61,606651,554800.0,51851.0,866,114.0,6744,6161.0,583.0,10,0.0,Agree,Agree,2/14/2021 14:51
23338,West Virginia,WV,2/13/2021,61,127282,101966.0,25316.0,395,57.0,2201,0.0,0.0,2,0.0,Agree,Not agree,2/14/2021 14:51
23339,Wyoming,WY,2/13/2021,61,53086,45211.0,7875.0,0,0.0,647,647.0,0.0,0,0.0,Agree,Agree,2/14/2021 14:51
23340,Alaska,AK,2/14/2021,62,54282,0.0,0.0,0,0.0,280,0.0,0.0,0,0.0,0,0,2/15/2021 14:46
23341,Alabama,AL,2/14/2021,62,480931,377298.0,103633.0,1075,235.0,9242,7250.0,1992.0,0,0.0,Agree,Agree,2/15/2021 14:46
23342,Arkansas,AR,2/14/2021,62,313028,0.0,0.0,466,33.0,5265,0.0,0.0,13,2.0,Not agree,Not agree,2/15/2021 14:46
23343,American Samoa,AS,2/14/2021,62,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2/15/2021 14:46
23344,Arizona,AZ,2/14/2021,62,797270,743776.0,53494.0,1947,137.0,14978,13250.0,1728.0,30,9.0,Agree,Agree,2/15/2021 14:46
23345,California,CA,2/14/2021,62,3399878,0.0,0.0,8842,0.0,46843,0.0,0.0,408,0.0,Not agree,Not agree,2/15/2021 14:46
23346,Colorado,CO,2/14/2021,62,413836,392092.0,21744.0,853,18.0,5824,5104.0,720.0,10,0.0,Agree,Agree,2/15/2021 14:46
23347,Connecticut,CT,2/14/2021,62,267337,250915.0,16422.0,0,0.0,7381,6049.0,1332.0,0,0.0,Agree,Agree,2/15/2021 14:46
23348,District of Columbia,DC,2/14/2021,62,38918,0.0,0.0,122,0.0,979,0.0,0.0,0,0.0,0,0,2/15/2021 14:46
23349,Delaware,DE,2/14/2021,62,83003,78743.0,4260.0,331,47.0,1283,1160.0,123.0,1,0.0,Agree,Agree,2/15/2021 14:46
23350,Florida,FL,2/14/2021,62,1794155,0.0,0.0,5328,1156.0,28779,0.0,0.0,96,7.0,Not agree,Not agree,2/15/2021 14:46
23351,,FSM,2/14/2021,62,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,2/15/2021 14:46
23352,Georgia,GA,2/14/2021,62,964737,790779.0,173958.0,1929,220.0,15871,13964.0,1907.0,21,18.0,Agree,Agree,2/15/2021 14:46
23353,Guam,GU,2/14/2021,62,7699,0.0,0.0,10,0.0,130,0.0,0.0,0,0.0,Not agree,Not agree,2/15/2021 14:46
23354,Hawaii,HI,2/14/2021,62,26066,0.0,0.0,43,0.0,423,0.0,0.0,1,0.0,Not agree,Not agree,2/15/2021 14:46
23355,Iowa,IA,2/14/2021,62,329120,0.0,0.0,401,47.0,5236,0.0,0.0,0,0.0,Not agree,Not agree,2/15/2021 14:46
23356,Idaho,ID,2/14/2021,62,167483,136149.0,31334.0,0,0.0,1803,1587.0,216.0,0,0.0,Agree,Agree,2/15/2021 14:46
23357,Illinois,IL,2/14/2021,62,1162154,1162154.0,0.0,1631,0.0,22121,19961.0,2160.0,34,-1.0,Agree,Agree,2/15/2021 14:46
23358,Indiana,IN,2/14/2021,62,648875,0.0,0.0,1218,0.0,12173,11746.0,427.0,24,0.0,Not agree,Agree,2/15/2021 14:46
23359,Kansas,KS,2/14/2021,62,286102,233686.0,52416.0,0,0.0,4364,0.0,0.0,0,0.0,Agree,0,2/15/2021 14:46
23360,Kentucky,KY,2/14/2021,62,388798,300366.0,88432.0,1708,660.0,4282,3893.0,389.0,10,1.0,Agree,Agree,2/15/2021 14:46
23361,Louisiana,LA,2/14/2021,62,419891,0.0,0.0,1306,181.0,9292,8663.0,629.0,16,-1.0,Not agree,Agree,2/15/2021 14:46
23362,Massachusetts,MA,2/14/2021,62,539151,529255.0,9896.0,1820,0.0,15384,15176.0,208.0,60,0.0,Agree,Agree,2/15/2021 14:46
23363,Maryland,MD,2/14/2021,62,371705,0.0,0.0,722,0.0,7580,7400.0,180.0,26,0.0,0,Agree,2/15/2021 14:46
23364,Maine,ME,2/14/2021,62,42677,34002.0,8675.0,149,81.0,649,636.0,13.0,0,0.0,Agree,Agree,2/15/2021 14:46
23365,Michigan,MI,2/14/2021,62,628956,574224.0,54732.0,0,0.0,16119,15150.0,969.0,0,0.0,Agree,Agree,2/15/2021 14:46
23366,Minnesota,MN,2/14/2021,62,473567,0.0,0.0,776,137.0,6444,6111.0,333.0,7,0.0,0,Agree,2/15/2021 14:46
23367,Missouri,MO,2/14/2021,62,546442,0.0,0.0,426,112.0,7455,0.0,0.0,0,0.0,Not agree,Not agree,2/15/2021 9:46
23368,Northern Mariana Islands,MP,2/14/2021,62,134,134.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,2/15/2021 14:46
23369,Mississippi,MS,2/14/2021,62,287980,179882.0,108098.0,544,237.0,6464,4570.0,1894.0,2,1.0,Agree,Agree,2/15/2021 14:46
23370,Montana,MT,2/14/2021,62,97401,97401.0,0.0,104,0.0,1327,1327.0,0.0,0,0.0,Agree,Agree,2/15/2021 14:46
23371,North Carolina,NC,2/14/2021,62,821894,723162.0,98732.0,3170,461.0,10491,9337.0,1154.0,38,7.0,Agree,Agree,2/15/2021 14:46
23372,North Dakota,ND,2/14/2021,62,98643,93832.0,4811.0,46,3.0,1431,0.0,0.0,0,0.0,Agree,Not agree,2/15/2021 14:46
23373,Nebraska,NE,2/14/2021,62,197308,0.0,0.0,281,0.0,2003,0.0,0.0,1,0.0,Not agree,Not agree,2/15/2021 14:46
23374,New Hampshire,NH,2/14/2021,62,70785,0.0,0.0,280,72.0,1133,0.0,0.0,3,1.0,Not agree,Not agree,2/15/2021 14:46
23375,New Jersey,NJ,2/14/2021,62,745987,665197.0,80790.0,2168,387.0,22454,20208.0,2246.0,14,0.0,Agree,Agree,2/15/2021 14:46
23376,New Mexico,NM,2/14/2021,62,180571,0.0,0.0,282,0.0,3529,0.0,0.0,13,0.0,0,Not agree,2/15/2021 14:46
23377,Nevada,NV,2/14/2021,62,288348,0.0,0.0,512,0.0,4709,0.0,0.0,15,0.0,0,0,2/15/2021 14:46
23378,New York,NY,2/14/2021,62,871661,0.0,0.0,4194,0.0,17346,0.0,0.0,60,0.0,Not agree,Not agree,2/15/2021 14:46
23379,,NYC,2/14/2021,62,673013,572119.0,100894.0,3707,721.0,28341,23305.0,5036.0,71,12.0,Agree,Agree,2/15/2021 14:46
23380,Ohio,OH,2/14/2021,62,939350,810922.0,128428.0,1809,476.0,16346,13904.0,2442.0,6,0.0,Agree,Agree,2/15/2021 14:46
23381,Oklahoma,OK,2/14/2021,62,425783,337056.0,88727.0,561,186.0,6323,5373.0,950.0,17,1.0,Agree,Agree,2/15/2021 0:00
23382,Oregon,OR,2/14/2021,62,150281,148561.0,1720.0,247,0.0,2137,2122.0,15.0,0,0.0,Agree,Agree,2/15/2021 14:46
23383,Pennsylvania,PA,2/14/2021,62,894915,773614.0,121301.0,2571,409.0,23096,0.0,0.0,24,15.0,Agree,Not agree,2/15/2021 14:46
23384,Puerto Rico,PR,2/14/2021,62,97837,90429.0,7408.0,228,25.0,1920,1623.0,297.0,5,1.0,Agree,Agree,2/15/2021 14:46
